Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Size,Surface,Exchange Price,Exchange Currency,Source,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added
wooden field sign,Yellow,Sign design,Indoor spectators,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Yellow,Colorful,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Yellow,Sign design,Outdoor spectators,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Yellow,Colorful,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Yellow,Sign design,Blue with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Yellow,Blue,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Yellow,Sign design,Orange with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Yellow,Orange,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Yellow,Sign design,White with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Yellow,White,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Yellow,Sign design,Pink with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Yellow,Pink,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Yellow,Sign design,Green with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Yellow,Green,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Green,Sign design,Match the front,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Green,Yellow,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Green,Sign design,Indoor spectators,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Green,Colorful,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Green,Sign design,Outdoor spectators,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Green,Colorful,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Green,Sign design,Blue with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Green,Blue,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Green,Sign design,Orange with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Green,Orange,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Green,Sign design,White with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Green,White,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Green,Sign design,Pink with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Green,Pink,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Green,Sign design,Green with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Green,Green,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Black,Sign design,Match the front,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Black,White,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Black,Sign design,Indoor spectators,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Black,Colorful,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Black,Sign design,Outdoor spectators,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Black,Colorful,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Black,Sign design,Blue with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Black,Blue,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Black,Sign design,Orange with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Black,Orange,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Black,Sign design,White with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Black,White,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Black,Sign design,Pink with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Black,Pink,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Black,Sign design,Green with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Black,Green,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Light blue,Sign design,Match the front,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Blue,White,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Light blue,Sign design,Indoor spectators,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Blue,Colorful,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Light blue,Sign design,Outdoor spectators,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Blue,Colorful,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Light blue,Sign design,Blue with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Blue,Blue,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Light blue,Sign design,Orange with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Blue,Orange,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Light blue,Sign design,White with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Blue,White,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Light blue,Sign design,Pink with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Blue,Pink,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Light blue,Sign design,Green with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Blue,Green,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Brown,Sign design,Match the front,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Brown,Green,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Brown,Sign design,Indoor spectators,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Brown,Colorful,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Brown,Sign design,Outdoor spectators,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Brown,Colorful,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Brown,Sign design,Blue with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Brown,Blue,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Brown,Sign design,Orange with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Brown,Orange,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Brown,Sign design,White with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Brown,White,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Brown,Sign design,Pink with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Brown,Pink,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden field sign,Brown,Sign design,Green with logos,Back design,Yes,Yes,Yes,Default; Custom; Sable,2400,NFS,960,Brown,Green,2x1,No,NA,NA,Crafting,NA,NA,103,sports,None,None,None,None,No,Sports,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden full-length mirror,Light wood,Paint color,NA,NA,Yes,Yes,No,NA,1700,NFS,1350,Yellow,Yellow,1x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,Dresser,Mirror,Dresser,No,Does not play music,No lighting,Not for sale,1.0.0
wooden full-length mirror,White wood,Paint color,NA,NA,Yes,Yes,No,NA,1700,NFS,1350,Beige,Beige,1x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,Dresser,Mirror,Dresser,No,Does not play music,No lighting,Not for sale,1.0.0
wooden full-length mirror,Cherry wood,Paint color,NA,NA,Yes,Yes,No,NA,1700,NFS,1350,Orange,Orange,1x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,Dresser,Mirror,Dresser,No,Does not play music,No lighting,Not for sale,1.0.0
wooden full-length mirror,Dark wood,Paint color,NA,NA,Yes,Yes,No,NA,1700,NFS,1350,Brown,Brown,1x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,Dresser,Mirror,Dresser,No,Does not play music,No lighting,Not for sale,1.0.0
wooden full-length mirror,Black,Paint color,NA,NA,Yes,Yes,No,NA,1700,NFS,1350,Black,Black,1x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,Dresser,Mirror,Dresser,No,Does not play music,No lighting,Not for sale,1.0.0
wooden full-length mirror,Green,Paint color,NA,NA,Yes,Yes,No,NA,1700,NFS,1350,Green,Green,1x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,Dresser,Mirror,Dresser,No,Does not play music,No lighting,Not for sale,1.0.0
wooden full-length mirror,Blue,Paint color,NA,NA,Yes,Yes,No,NA,1700,NFS,1350,Blue,Blue,1x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,Dresser,Mirror,Dresser,No,Does not play music,No lighting,Not for sale,1.0.0
wooden full-length mirror,Pink wood,Paint color,NA,NA,Yes,Yes,No,NA,1700,NFS,1350,Pink,Pink,1x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,Dresser,Mirror,Dresser,No,Does not play music,No lighting,Not for sale,1.0.0
wooden locker,Light brown,Color,NA,NA,No,No,No,NA,1000,3000,750,Yellow,Yellow,2x1,Yes,2700,Poki,Nook's Cranny; HHP Office,NA,NA,151,school,facility,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0
wooden locker,Natural,Color,NA,NA,No,No,No,NA,1000,3000,750,Orange,Orange,2x1,Yes,2700,Poki,Nook's Cranny; HHP Office,NA,NA,151,school,facility,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0
wooden locker,Dark brown,Color,NA,NA,No,No,No,NA,1000,3000,750,Brown,Brown,2x1,Yes,2700,Poki,Nook's Cranny; HHP Office,NA,NA,151,school,facility,None,None,None,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0
wooden low table,Light wood,Paint color,NA,NA,Yes,Yes,No,NA,1700,NFS,1200,Yellow,Yellow,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden low table,White wood,Paint color,NA,NA,Yes,Yes,No,NA,1700,NFS,1200,Beige,Beige,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden low table,Cherry wood,Paint color,NA,NA,Yes,Yes,No,NA,1700,NFS,1200,Orange,Orange,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden low table,Dark wood,Paint color,NA,NA,Yes,Yes,No,NA,1700,NFS,1200,Brown,Brown,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden low table,Black,Paint color,NA,NA,Yes,Yes,No,NA,1700,NFS,1200,Black,Black,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden low table,Green,Paint color,NA,NA,Yes,Yes,No,NA,1700,NFS,1200,Green,Green,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden low table,Blue,Paint color,NA,NA,Yes,Yes,No,NA,1700,NFS,1200,Blue,Blue,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden low table,Pink wood,Paint color,NA,NA,Yes,Yes,No,NA,1700,NFS,1200,Pink,Pink,2x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Light wood,Paint color,None,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Beige,Beige,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Light wood,Paint color,Orange,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Beige,Orange,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Light wood,Paint color,Pink,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Beige,Pink,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Light wood,Paint color,Blue,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Beige,Blue,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Light wood,Paint color,Green,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Beige,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,White wood,Paint color,None,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,White,White,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,White wood,Paint color,Orange,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,White,Orange,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,White wood,Paint color,Pink,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,White,Pink,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,White wood,Paint color,Blue,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,White,Blue,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,White wood,Paint color,Green,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,White,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Cherry wood,Paint color,None,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Orange,Orange,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Cherry wood,Paint color,Orange,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Orange,Orange,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Cherry wood,Paint color,Pink,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Orange,Pink,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Cherry wood,Paint color,Blue,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Orange,Blue,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Cherry wood,Paint color,Green,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Orange,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Dark wood,Paint color,None,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Brown,Brown,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Dark wood,Paint color,Orange,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Brown,Orange,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Dark wood,Paint color,Pink,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Brown,Pink,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Dark wood,Paint color,Blue,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Brown,Blue,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Dark wood,Paint color,Green,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Brown,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Black,Paint color,None,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Black,Black,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Black,Paint color,Orange,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Black,Orange,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Black,Paint color,Pink,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Black,Pink,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Black,Paint color,Blue,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Black,Blue,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Black,Paint color,Green,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Black,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Green,Paint color,None,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Green,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Green,Paint color,Orange,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Green,Orange,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Green,Paint color,Pink,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Green,Pink,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Green,Paint color,Blue,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Green,Blue,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Green,Paint color,Green,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Green,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Blue,Paint color,None,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Blue,Blue,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Blue,Paint color,Orange,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Blue,Orange,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Blue,Paint color,Pink,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Blue,Pink,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Blue,Paint color,Blue,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Blue,Blue,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Blue,Paint color,Green,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Blue,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Pink wood,Paint color,None,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Pink,Pink,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Pink wood,Paint color,Orange,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Pink,Orange,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Pink wood,Paint color,Pink,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Pink,Pink,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Pink wood,Paint color,Blue,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Pink,Blue,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden mini table,Pink wood,Paint color,Green,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,720,Pink,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Light wood,Paint color,Orange,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Beige,Orange,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Light wood,Paint color,Pink,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Beige,Pink,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Light wood,Paint color,Blue,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Beige,Aqua,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
